label,type,malice,generic,trojan,ransomware,worm,backdoor,spyware,rootkit,encrypter,downloader
1,1,0.928,0.4084507042,0.4929577465,0.01408450704,0.0,0.01408450704,0.0,0.0,0.07042253521,0.0
1,1,0.932038835,0.380952381,0.5873015873,0.0,0.0,0.0,0.0,0.0,0.03174603175,0.0
1,1,0.9076923077,0.5352112676,0.3661971831,0.02816901408,0.0,0.01408450704,0.0,0.0,0.04225352113,0.01408450704
1,1,0.9197080292,0.5151515152,0.4090909091,0.0,0.01515151515,0.0,0.0,0.0,0.04545454545,0.01515151515
1,1,0.9345794393,0.3272727273,0.5636363636,0.03636363636,0.01818181818,0.0,0.0,0.0,0.05454545455,0.0
1,1,0.9208633094,0.4428571429,0.4,0.0,0.01428571429,0.0,0.0,0.0,0.1285714286,0.01428571429
1,1,0.90625,0.4426229508,0.4590163934,0.01639344262,0.0,0.0,0.0,0.0,0.08196721311,0.0
1,1,0.9345794393,0.3529411765,0.5490196078,0.0,0.01960784314,0.0,0.0,0.0,0.07843137255,0.0
1,1,0.8910891089,0.3018867925,0.5094339623,0.0,0.0,0.0,0.0,0.0,0.1886792453,0.0
1,1,0.9719626168,0.4153846154,0.4769230769,0.0,0.01538461538,0.0,0.0,0.0,0.07692307692,0.01538461538
1,1,0.9345794393,0.3928571429,0.5178571429,0.01785714286,0.01785714286,0.0,0.0,0.0,0.05357142857,0.0
1,1,0.9245283019,0.3888888889,0.5185185185,0.0,0.01851851852,0.0,0.0,0.0,0.05555555556,0.01851851852
1,1,0.9230769231,0.3783783784,0.5135135135,0.0,0.01351351351,0.0,0.0,0.0,0.09459459459,0.0
1,1,0.962962963,0.2173913043,0.2065217391,0.152173913,0.3586956522,0.0,0.0,0.0,0.0652173913,0.0
1,1,0.9208633094,0.45,0.4833333333,0.0,0.01666666667,0.0,0.0,0.0,0.05,0.0
1,1,0.8484848485,0.3555555556,0.3777777778,0.0,0.0,0.02222222222,0.0,0.0,0.2444444444,0.0
1,1,0.9312977099,0.3943661972,0.5633802817,0.0,0.0,0.01408450704,0.0,0.0,0.02816901408,0.0
1,1,0.9433962264,0.2833333333,0.6,0.0,0.0,0.0,0.0,0.0,0.1166666667,0.0
1,1,0.9333333333,0.4035087719,0.4736842105,0.0,0.01754385965,0.01754385965,0.0,0.0,0.0701754386,0.01754385965
1,1,0.9245283019,0.3469387755,0.5510204082,0.0,0.02040816327,0.0,0.0,0.0,0.08163265306,0.0
1,1,0.9333333333,0.4464285714,0.5,0.0,0.01785714286,0.0,0.0,0.0,0.03571428571,0.0
1,1,0.9444444444,0.3333333333,0.5555555556,0.0,0.01851851852,0.0,0.0,0.0,0.07407407407,0.01851851852
1,1,0.9312977099,0.4533333333,0.5066666667,0.0,0.0,0.0,0.0,0.0,0.04,0.0
1,1,0.9312977099,0.3939393939,0.4545454545,0.01515151515,0.0,0.01515151515,0.0,0.0,0.07575757576,0.04545454545
1,1,0.8923076923,0.4933333333,0.2933333333,0.09333333333,0.0,0.04,0.0,0.0,0.06666666667,0.01333333333
1,1,0.9185185185,0.1904761905,0.5,0.1547619048,0.0119047619,0.0,0.0,0.0,0.04761904762,0.09523809524
1,1,0.8130081301,0.5245901639,0.4262295082,0.0,0.0,0.01639344262,0.0,0.01639344262,0.01639344262,0.0
1,1,0.9142857143,0.4035087719,0.4736842105,0.0,0.01754385965,0.0,0.0,0.0,0.08771929825,0.01754385965
1,1,0.896,0.5151515152,0.4242424242,0.0,0.0303030303,0.0,0.0,0.0,0.0303030303,0.0
1,1,0.9444444444,0.3333333333,0.568627451,0.0,0.01960784314,0.0,0.0,0.0,0.07843137255,0.0
1,1,0.9345794393,0.4262295082,0.4426229508,0.0,0.01639344262,0.0,0.0,0.0,0.08196721311,0.03278688525
1,1,0.9541284404,0.4126984127,0.4920634921,0.0,0.01587301587,0.01587301587,0.0,0.0,0.06349206349,0.0
1,1,0.9142857143,0.4561403509,0.4561403509,0.0,0.01754385965,0.0,0.0,0.0,0.0701754386,0.0
1,1,0.9160305344,0.4285714286,0.5064935065,0.0,0.01298701299,0.0,0.0,0.0,0.05194805195,0.0
1,1,0.9230769231,0.4788732394,0.4647887324,0.01408450704,0.0,0.0,0.0,0.0,0.04225352113,0.0
1,1,0.9333333333,0.4137931034,0.4827586207,0.0,0.01724137931,0.0,0.0,0.0,0.08620689655,0.0
1,1,0.9245283019,0.3125,0.5833333333,0.02083333333,0.02083333333,0.0,0.0,0.0,0.0625,0.0
1,1,0.8396946565,0.4444444444,0.3968253968,0.04761904762,0.0,0.0,0.0,0.0,0.1111111111,0.0
1,1,0.90625,0.406779661,0.5084745763,0.0,0.0,0.0,0.0,0.0,0.08474576271,0.0
1,1,0.88,0.421875,0.4375,0.0,0.0,0.0,0.0,0.0,0.125,0.015625
1,1,0.9147286822,0.5,0.4545454545,0.0,0.0,0.0,0.0,0.0,0.04545454545,0.0
1,1,0.9245283019,0.4655172414,0.4137931034,0.01724137931,0.01724137931,0.01724137931,0.0,0.0,0.05172413793,0.01724137931
1,1,0.9433962264,0.3529411765,0.5490196078,0.0,0.01960784314,0.0,0.0,0.0,0.07843137255,0.0
1,1,0.9433962264,0.3880597015,0.5671641791,0.0,0.0,0.0,0.0,0.0,0.0447761194,0.0
1,1,0.9345794393,0.1960784314,0.7058823529,0.0,0.01960784314,0.0,0.0,0.0,0.07843137255,0.0
1,1,0.8571428571,0.4444444444,0.3518518519,0.0,0.0,0.0,0.0,0.0,0.2037037037,0.0
1,1,0.9622641509,0.4285714286,0.4761904762,0.0,0.01587301587,0.0,0.0,0.0,0.06349206349,0.01587301587
1,1,0.8976377953,0.453125,0.46875,0.015625,0.0,0.0,0.0,0.0,0.0625,0.0
1,1,0.848,0.3902439024,0.3536585366,0.01219512195,0.01219512195,0.08536585366,0.0,0.0,0.09756097561,0.0487804878
1,1,0.9076923077,0.4492753623,0.4202898551,0.0,0.0,0.0,0.0,0.0,0.115942029,0.01449275362
1,1,0.9126213592,0.3333333333,0.5625,0.0,0.02083333333,0.0,0.0,0.0,0.08333333333,0.0
1,1,0.9444444444,0.4126984127,0.4761904762,0.01587301587,0.01587301587,0.0,0.0,0.0,0.06349206349,0.01587301587
1,1,0.9444444444,0.375,0.59375,0.0,0.0,0.0,0.0,0.0,0.03125,0.0
1,1,0.9038461538,0.3469387755,0.5306122449,0.02040816327,0.02040816327,0.0,0.0,0.0,0.08163265306,0.0
1,1,0.9142857143,0.3148148148,0.537037037,0.0,0.03703703704,0.0,0.0,0.0,0.1111111111,0.0
1,1,0.9345794393,0.3392857143,0.5178571429,0.0,0.01785714286,0.0,0.0,0.0,0.125,0.0
1,1,0.890625,0.4756097561,0.4390243902,0.01219512195,0.0,0.0,0.0,0.0,0.03658536585,0.03658536585
1,1,0.9230769231,0.3673469388,0.5306122449,0.0,0.02040816327,0.0,0.0,0.0,0.0612244898,0.02040816327
1,1,0.9245283019,0.3703703704,0.5,0.0,0.01851851852,0.0,0.0,0.0,0.1111111111,0.0
1,1,0.8125,0.4912280702,0.4736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0350877193
1,1,0.9345794393,0.3333333333,0.5490196078,0.0,0.01960784314,0.0,0.0,0.0,0.09803921569,0.0
1,1,0.9038461538,0.3157894737,0.4912280702,0.0,0.01754385965,0.0,0.0,0.0,0.1578947368,0.01754385965
1,1,0.9245283019,0.45,0.4333333333,0.01666666667,0.01666666667,0.01666666667,0.0,0.0,0.05,0.01666666667
1,1,0.953271028,0.3943661972,0.4929577465,0.02816901408,0.01408450704,0.0,0.0,0.0,0.05633802817,0.01408450704
1,1,0.9444444444,0.406779661,0.5423728814,0.0,0.0,0.0,0.0,0.0,0.05084745763,0.0
1,1,0.9142857143,0.3018867925,0.6603773585,0.0,0.0,0.0,0.0,0.0,0.03773584906,0.0
1,1,0.9230769231,0.4444444444,0.5079365079,0.0,0.01587301587,0.0,0.0,0.0,0.03174603175,0.0
1,1,0.9345794393,0.3833333333,0.5,0.03333333333,0.01666666667,0.0,0.0,0.0,0.06666666667,0.0
1,1,0.9038461538,0.3921568627,0.4705882353,0.0,0.01960784314,0.0,0.0,0.0,0.09803921569,0.01960784314
1,1,0.9090909091,0.3275862069,0.5517241379,0.0,0.0,0.0,0.0,0.0,0.1206896552,0.0
1,1,0.9312977099,0.2527472527,0.4725274725,0.1098901099,0.01098901099,0.0,0.0,0.0,0.04395604396,0.1098901099
1,1,0.90625,0.4459459459,0.4864864865,0.0,0.01351351351,0.0,0.0,0.0,0.05405405405,0.0
1,1,0.9147286822,0.4492753623,0.5362318841,0.0,0.0,0.01449275362,0.0,0.0,0.0,0.0
1,1,0.9142857143,0.3333333333,0.5098039216,0.0,0.01960784314,0.0,0.0,0.0,0.137254902,0.0
1,1,0.9312977099,0.4347826087,0.4782608696,0.01449275362,0.0,0.0,0.0,0.0,0.07246376812,0.0
1,1,0.90625,0.3833333333,0.5166666667,0.01666666667,0.01666666667,0.0,0.0,0.0,0.05,0.01666666667
1,1,0.9245283019,0.4230769231,0.5192307692,0.0,0.03846153846,0.0,0.0,0.0,0.01923076923,0.0
1,1,0.896,0.3965517241,0.5172413793,0.01724137931,0.0,0.0,0.0,0.0,0.06896551724,0.0
1,1,0.88,0.4754098361,0.4590163934,0.0,0.0,0.0,0.0,0.0,0.06557377049,0.0
1,1,0.9038461538,0.3684210526,0.4736842105,0.0,0.01754385965,0.0,0.0,0.0,0.1052631579,0.0350877193
1,1,0.9444444444,0.3859649123,0.5087719298,0.01754385965,0.01754385965,0.0,0.0,0.0,0.0701754386,0.0
1,1,0.9253731343,0.2613636364,0.4659090909,0.05681818182,0.01136363636,0.0,0.0,0.0,0.06818181818,0.1363636364
1,1,0.9345794393,0.3818181818,0.4727272727,0.0,0.01818181818,0.0,0.0,0.0,0.1272727273,0.0
1,1,0.9345794393,0.4098360656,0.5081967213,0.0,0.01639344262,0.0,0.0,0.0,0.06557377049,0.0
1,1,0.9038461538,0.4285714286,0.3571428571,0.0,0.01785714286,0.03571428571,0.0,0.0,0.1607142857,0.0
1,1,0.9245283019,0.3333333333,0.6111111111,0.0,0.0,0.0,0.0,0.0,0.05555555556,0.0
1,1,0.9444444444,0.2857142857,0.612244898,0.0,0.02040816327,0.0,0.0,0.0,0.08163265306,0.0
1,1,0.9142857143,0.3673469388,0.5306122449,0.0,0.02040816327,0.0,0.0,0.0,0.08163265306,0.0
1,1,0.9230769231,0.3389830508,0.593220339,0.0,0.0,0.01694915254,0.0,0.0,0.05084745763,0.0
1,1,0.9345794393,0.4237288136,0.4915254237,0.0,0.01694915254,0.0,0.0,0.0,0.05084745763,0.01694915254
1,1,0.9444444444,0.3265306122,0.5918367347,0.0,0.02040816327,0.0,0.0,0.0,0.0612244898,0.0
1,1,0.9433962264,0.3921568627,0.5294117647,0.0,0.01960784314,0.0,0.0,0.0,0.05882352941,0.0
1,1,0.9185185185,0.5119047619,0.2857142857,0.119047619,0.0119047619,0.0,0.0,0.0,0.07142857143,0.0
1,1,0.8181818182,0.4230769231,0.5192307692,0.0,0.0,0.0,0.0,0.0,0.05769230769,0.0
1,1,0.8976377953,0.4920634921,0.4603174603,0.0,0.0,0.0,0.0,0.0,0.04761904762,0.0
1,1,0.9142857143,0.3461538462,0.5192307692,0.0,0.01923076923,0.0,0.0,0.0,0.1153846154,0.0
1,1,0.9503546099,0.4390243902,0.4512195122,0.0,0.0,0.01219512195,0.0,0.0,0.08536585366,0.01219512195
1,1,0.8823529412,0.375,0.4642857143,0.0,0.01785714286,0.0,0.0,0.0,0.1071428571,0.03571428571
1,1,0.9541284404,0.3571428571,0.5357142857,0.0,0.01785714286,0.0,0.0,0.0,0.08928571429,0.0
1,1,0.9541284404,0.3898305085,0.5254237288,0.0,0.01694915254,0.0,0.0,0.0,0.06779661017,0.0
1,1,0.9047619048,0.4117647059,0.4705882353,0.0,0.01470588235,0.0,0.0,0.0,0.1029411765,0.0
1,1,0.9076923077,0.3684210526,0.5614035088,0.0,0.0,0.0,0.0,0.0,0.0701754386,0.0
1,1,0.9142857143,0.347826087,0.6086956522,0.0,0.0,0.0,0.0,0.0,0.04347826087,0.0
1,1,0.9104477612,0.4533333333,0.44,0.01333333333,0.0,0.01333333333,0.0,0.0,0.08,0.0
1,1,0.9245283019,0.3103448276,0.5862068966,0.0,0.03448275862,0.0,0.0,0.0,0.06896551724,0.0
1,1,0.9345794393,0.2711864407,0.6101694915,0.0,0.01694915254,0.01694915254,0.0,0.0,0.08474576271,0.0
1,1,0.9126213592,0.3111111111,0.5555555556,0.0,0.02222222222,0.0,0.0,0.0,0.1111111111,0.0
1,1,0.896,0.358490566,0.5660377358,0.0,0.0,0.0,0.0,0.0,0.07547169811,0.0
1,1,0.8888888889,0.4074074074,0.4814814815,0.0,0.0,0.01851851852,0.0,0.0,0.09259259259,0.0
1,1,0.8932038835,0.3846153846,0.4423076923,0.0,0.01923076923,0.01923076923,0.0,0.0,0.1346153846,0.0
1,1,0.9230769231,0.4153846154,0.5230769231,0.0,0.0,0.0,0.0,0.0,0.06153846154,0.0
1,1,0.9142857143,0.3529411765,0.5098039216,0.0,0.01960784314,0.0,0.0,0.0,0.1176470588,0.0
1,1,0.8976377953,0.4090909091,0.4242424242,0.0,0.0,0.0,0.0,0.0,0.1363636364,0.0303030303
1,1,0.9245283019,0.4285714286,0.4821428571,0.0,0.01785714286,0.0,0.0,0.0,0.07142857143,0.0
1,1,0.9185185185,0.3855421687,0.3855421687,0.02409638554,0.07228915663,0.09638554217,0.0,0.0,0.03614457831,0.0
1,1,0.90625,0.45,0.4666666667,0.0,0.03333333333,0.0,0.0,0.0,0.03333333333,0.01666666667
1,1,0.9523809524,0.3666666667,0.5166666667,0.0,0.01666666667,0.0,0.0,0.0,0.08333333333,0.01666666667
1,1,0.9285714286,0.5138888889,0.4027777778,0.0,0.01388888889,0.01388888889,0.0,0.0,0.05555555556,0.0
1,1,0.8823529412,0.3454545455,0.5454545455,0.0,0.0,0.0,0.0,0.0,0.1090909091,0.0
1,1,0.9142857143,0.4137931034,0.4482758621,0.0,0.01724137931,0.0,0.0,0.0,0.1206896552,0.0
1,1,0.9038461538,0.3137254902,0.6078431373,0.0,0.0,0.0,0.0,0.0,0.07843137255,0.0
1,1,0.8823529412,0.3958333333,0.5416666667,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
1,1,0.90625,0.4696969697,0.4545454545,0.0,0.0,0.0,0.0,0.0,0.07575757576,0.0
1,1,0.9038461538,0.3846153846,0.5384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692,0.0
1,1,0.9142857143,0.3043478261,0.5652173913,0.0,0.02173913043,0.0,0.0,0.0,0.1086956522,0.0
1,1,0.9343065693,0.2580645161,0.05376344086,0.1397849462,0.4731182796,0.0,0.0,0.0,0.0752688172,0.0
1,1,0.9245283019,0.2941176471,0.568627451,0.0,0.01960784314,0.0,0.0,0.0,0.1176470588,0.0
1,1,0.9076923077,0.3728813559,0.4915254237,0.0,0.0,0.0,0.0,0.0,0.1186440678,0.01694915254
1,1,0.9523809524,0.4098360656,0.5081967213,0.0,0.01639344262,0.0,0.0,0.0,0.06557377049,0.0
1,1,0.9345794393,0.3518518519,0.537037037,0.0,0.01851851852,0.0,0.0,0.0,0.07407407407,0.01851851852
1,1,0.9126213592,0.2765957447,0.6382978723,0.0,0.0,0.0,0.0,0.0,0.08510638298,0.0
1,1,0.9230769231,0.4027777778,0.5555555556,0.01388888889,0.0,0.01388888889,0.0,0.0,0.01388888889,0.0
1,1,0.8823529412,0.3846153846,0.4230769231,0.01923076923,0.01923076923,0.01923076923,0.0,0.0,0.09615384615,0.03846153846
1,1,0.9345794393,0.3818181818,0.5090909091,0.0,0.01818181818,0.0,0.0,0.0,0.07272727273,0.01818181818
1,1,0.90625,0.4833333333,0.4666666667,0.0,0.03333333333,0.0,0.0,0.0,0.0,0.01666666667
1,1,0.9312977099,0.3787878788,0.4848484848,0.01515151515,0.0,0.01515151515,0.0,0.0,0.07575757576,0.0303030303
1,1,0.9076923077,0.4705882353,0.3647058824,0.01176470588,0.01176470588,0.01176470588,0.0,0.0,0.09411764706,0.03529411765
1,1,0.9302325581,0.2823529412,0.5058823529,0.02352941176,0.01176470588,0.0,0.0,0.0,0.04705882353,0.1294117647
1,1,0.9142857143,0.3620689655,0.4482758621,0.0,0.01724137931,0.0,0.0,0.0,0.1379310345,0.03448275862
1,1,0.9245283019,0.4237288136,0.4576271186,0.0,0.01694915254,0.0,0.0,0.0,0.1016949153,0.0
1,1,0.9245283019,0.4035087719,0.4035087719,0.0,0.0,0.0,0.0,0.0,0.1754385965,0.01754385965
1,1,0.9019607843,0.350877193,0.5789473684,0.0,0.0,0.0,0.0,0.0,0.0701754386,0.0
1,1,0.8888888889,0.421875,0.5,0.0,0.0,0.015625,0.0,0.0,0.046875,0.015625
1,1,0.9473684211,0.4545454545,0.4659090909,0.0,0.0,0.0,0.0,0.0,0.07954545455,0.0
1,1,0.9444444444,0.3571428571,0.5357142857,0.0,0.01785714286,0.0,0.0,0.0,0.07142857143,0.01785714286
1,1,0.8932038835,0.4693877551,0.4489795918,0.0,0.04081632653,0.02040816327,0.0,0.0,0.0,0.02040816327
1,1,0.9541284404,0.3559322034,0.5084745763,0.0,0.01694915254,0.0,0.0,0.0,0.1016949153,0.01694915254
1,1,0.9541284404,0.3859649123,0.5087719298,0.0,0.01754385965,0.0,0.0,0.0,0.0701754386,0.01754385965
1,1,0.8571428571,0.4252873563,0.3793103448,0.05747126437,0.0,0.0,0.0,0.0,0.1264367816,0.01149425287
1,1,0.90625,0.5,0.4285714286,0.02857142857,0.0,0.0,0.0,0.0,0.04285714286,0.0
1,1,0.9345794393,0.3392857143,0.5178571429,0.01785714286,0.03571428571,0.0,0.0,0.0,0.08928571429,0.0
1,1,0.9076923077,0.45,0.45,0.0,0.0,0.01666666667,0.0,0.0,0.08333333333,0.0
1,1,0.8888888889,0.3898305085,0.5423728814,0.01694915254,0.0,0.0,0.0,0.0,0.05084745763,0.0
1,1,0.9142857143,0.3617021277,0.5744680851,0.0,0.02127659574,0.0,0.0,0.0,0.04255319149,0.0
1,1,0.9142857143,0.4285714286,0.4642857143,0.0,0.05357142857,0.0,0.0,0.0,0.05357142857,0.0
1,1,0.9345794393,0.2631578947,0.6666666667,0.0,0.01754385965,0.0,0.0,0.0,0.05263157895,0.0
1,1,0.9465648855,0.4705882353,0.4558823529,0.0,0.0,0.0,0.0,0.0,0.07352941176,0.0
1,1,0.9047619048,0.4189189189,0.527027027,0.0,0.0,0.0,0.0,0.0,0.05405405405,0.0
1,1,0.8932038835,0.3111111111,0.5555555556,0.0,0.02222222222,0.0,0.0,0.0,0.1111111111,0.0
1,1,0.8740740741,0.3950617284,0.2839506173,0.1111111111,0.0,0.0,0.0,0.0,0.2098765432,0.0
1,1,0.9245283019,0.3692307692,0.5076923077,0.0,0.01538461538,0.0,0.0,0.0,0.1076923077,0.0
1,1,0.8823529412,0.3454545455,0.4,0.0,0.0,0.07272727273,0.0,0.01818181818,0.1454545455,0.01818181818
1,1,0.9444444444,0.3333333333,0.5490196078,0.0,0.01960784314,0.0,0.0,0.0,0.09803921569,0.0
1,1,0.9436619718,0.4337349398,0.4337349398,0.0,0.01204819277,0.01204819277,0.0,0.0,0.1084337349,0.0
1,1,0.9126213592,0.3684210526,0.4561403509,0.0,0.01754385965,0.0,0.0,0.0,0.1403508772,0.01754385965
1,1,0.9147286822,0.435483871,0.4677419355,0.01612903226,0.0,0.0,0.0,0.0,0.08064516129,0.0
1,1,0.9038461538,0.2619047619,0.6666666667,0.0,0.0,0.0,0.0,0.0,0.07142857143,0.0
1,1,0.9312977099,0.4303797468,0.5189873418,0.0,0.0,0.0,0.0,0.0,0.05063291139,0.0
1,1,0.9345794393,0.3396226415,0.5283018868,0.0,0.01886792453,0.0,0.0,0.0,0.1132075472,0.0
1,1,0.9147286822,0.4025974026,0.4935064935,0.01298701299,0.01298701299,0.0,0.0,0.0,0.07792207792,0.0
1,1,0.9172932331,0.4342105263,0.4473684211,0.01315789474,0.0,0.01315789474,0.0,0.0,0.07894736842,0.01315789474
1,1,0.9428571429,0.4634146341,0.4756097561,0.0,0.01219512195,0.0,0.0,0.0,0.0487804878,0.0
1,1,0.9444444444,0.3703703704,0.537037037,0.0,0.01851851852,0.0,0.0,0.0,0.07407407407,0.0
1,1,0.9019607843,0.4032258065,0.5322580645,0.0,0.01612903226,0.0,0.0,0.0,0.04838709677,0.0
1,1,0.8932038835,0.4285714286,0.5102040816,0.0,0.0,0.0,0.0,0.0,0.0612244898,0.0
1,1,0.9312977099,0.359375,0.53125,0.0,0.0,0.015625,0.0,0.0,0.09375,0.0
1,1,0.8976377953,0.4782608696,0.3768115942,0.01449275362,0.0,0.0,0.0,0.0,0.1304347826,0.0
1,1,0.9142857143,0.3541666667,0.5625,0.0,0.02083333333,0.0,0.0,0.0,0.0625,0.0
1,1,0.88,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.05
1,1,0.9345794393,0.4098360656,0.4754098361,0.0,0.01639344262,0.0,0.0,0.0,0.08196721311,0.01639344262
1,1,0.9622641509,0.3384615385,0.5692307692,0.0,0.0,0.0,0.0,0.0,0.09230769231,0.0
1,1,0.8923076923,0.3766233766,0.3766233766,0.07792207792,0.01298701299,0.1038961039,0.0,0.0,0.03896103896,0.01298701299
1,1,0.9032258065,0.4242424242,0.3939393939,0.0,0.0,0.01515151515,0.0,0.0,0.1666666667,0.0
1,1,0.9230769231,0.3492063492,0.5396825397,0.03174603175,0.0,0.0,0.0,0.0,0.07936507937,0.0
1,1,0.9444444444,0.3636363636,0.5454545455,0.0,0.0,0.0,0.0,0.0,0.09090909091,0.0
1,1,0.9345794393,0.3518518519,0.537037037,0.0,0.01851851852,0.0,0.0,0.0,0.09259259259,0.0
1,1,0.9142857143,0.3529411765,0.5294117647,0.0,0.03921568627,0.0,0.0,0.0,0.07843137255,0.0
1,1,0.9444444444,0.3888888889,0.5277777778,0.0,0.01388888889,0.0,0.0,0.0,0.05555555556,0.01388888889
1,1,0.8932038835,0.3275862069,0.5862068966,0.0,0.0,0.0,0.0,0.0,0.08620689655,0.0
1,1,0.9242424242,0.4941176471,0.4117647059,0.0,0.0,0.0,0.0,0.0,0.09411764706,0.0
1,1,0.8976377953,0.5223880597,0.3880597015,0.01492537313,0.02985074627,0.0,0.0,0.0,0.0447761194,0.0
1,1,0.86,0.4444444444,0.5111111111,0.0,0.0,0.0,0.0,0.0,0.04444444444,0.0
1,1,0.8636363636,0.4318181818,0.3977272727,0.04545454545,0.0,0.0,0.0,0.0,0.1022727273,0.02272727273
1,1,0.9345794393,0.3469387755,0.5714285714,0.0,0.02040816327,0.0,0.0,0.0,0.0612244898,0.0
1,1,0.9147286822,0.4696969697,0.4696969697,0.01515151515,0.0,0.0,0.0,0.0,0.04545454545,0.0
1,1,0.9345794393,0.3684210526,0.5087719298,0.01754385965,0.01754385965,0.0,0.0,0.0,0.08771929825,0.0
1,1,0.9245283019,0.2962962963,0.6481481481,0.0,0.0,0.0,0.0,0.0,0.05555555556,0.0
1,1,0.9076923077,0.4166666667,0.5166666667,0.0,0.0,0.0,0.0,0.0,0.06666666667,0.0
1,1,0.8932038835,0.2765957447,0.5957446809,0.0,0.0,0.0,0.0,0.0,0.1276595745,0.0
1,1,0.9133858268,0.4285714286,0.4920634921,0.0,0.0,0.0,0.0,0.0,0.07936507937,0.0
1,1,0.9541284404,0.4189189189,0.5,0.0,0.01351351351,0.0,0.0,0.0,0.05405405405,0.01351351351
1,1,0.9230769231,0.3666666667,0.4666666667,0.0,0.01666666667,0.0,0.0,0.0,0.1166666667,0.03333333333
1,1,0.9245283019,0.3333333333,0.537037037,0.0,0.01851851852,0.0,0.0,0.0,0.1111111111,0.0
1,1,0.8818897638,0.593220339,0.3898305085,0.01694915254,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.9345794393,0.3773584906,0.4905660377,0.0,0.01886792453,0.0,0.0,0.0,0.1132075472,0.0
1,1,0.9142857143,0.4,0.4666666667,0.0,0.01666666667,0.0,0.0,0.0,0.1166666667,0.0
1,1,0.9038461538,0.3666666667,0.5833333333,0.0,0.0,0.0,0.0,0.0,0.05,0.0
1,1,0.9172932331,0.5,0.4722222222,0.0,0.01388888889,0.0,0.0,0.0,0.01388888889,0.0
1,1,0.90625,0.3620689655,0.5689655172,0.0,0.0,0.0,0.0,0.0,0.06896551724,0.0
1,1,0.9133858268,0.4819277108,0.4337349398,0.01204819277,0.0,0.0,0.0,0.0,0.04819277108,0.02409638554
1,1,0.9230769231,0.3653846154,0.5192307692,0.0,0.01923076923,0.0,0.0,0.0,0.07692307692,0.01923076923
1,1,0.86,0.4444444444,0.4888888889,0.0,0.04444444444,0.0,0.0,0.0,0.02222222222,0.0
1,1,0.8932038835,0.358490566,0.4716981132,0.0,0.01886792453,0.0,0.0,0.0,0.09433962264,0.05660377358
1,1,0.9365079365,0.3714285714,0.5571428571,0.0,0.0,0.0,0.0,0.0,0.07142857143,0.0
1,1,0.9090909091,0.4533333333,0.3866666667,0.08,0.01333333333,0.0,0.0,0.0,0.06666666667,0.0
1,1,0.9245283019,0.3043478261,0.5869565217,0.0,0.02173913043,0.0,0.0,0.0,0.08695652174,0.0
1,1,0.8976377953,0.4722222222,0.5,0.0,0.0,0.01388888889,0.0,0.0,0.01388888889,0.0
1,1,0.9160305344,0.4590163934,0.5245901639,0.0,0.0,0.0,0.0,0.0,0.01639344262,0.0
1,1,0.8976377953,0.484375,0.4375,0.0,0.03125,0.0,0.0,0.0,0.03125,0.015625
1,1,0.90625,0.4507042254,0.5211267606,0.0,0.0,0.01408450704,0.0,0.0,0.01408450704,0.0
1,1,0.9047619048,0.4558823529,0.4411764706,0.01470588235,0.0,0.0,0.0,0.0,0.07352941176,0.01470588235
1,1,0.9444444444,0.3518518519,0.5555555556,0.0,0.01851851852,0.0,0.0,0.0,0.07407407407,0.0
1,1,0.90625,0.4307692308,0.4923076923,0.0,0.0,0.0,0.0,0.0,0.07692307692,0.0
1,1,0.9126213592,0.3518518519,0.5185185185,0.01851851852,0.01851851852,0.0,0.0,0.0,0.09259259259,0.0
1,1,0.9142857143,0.4259259259,0.4814814815,0.0,0.03703703704,0.0,0.0,0.0,0.05555555556,0.0
1,1,0.9361702128,0.2421052632,0.4736842105,0.1157894737,0.01052631579,0.0,0.0,0.0,0.05263157895,0.1052631579
1,1,0.9345794393,0.3461538462,0.5769230769,0.0,0.01923076923,0.0,0.0,0.0,0.03846153846,0.01923076923
1,1,0.9333333333,0.393442623,0.4754098361,0.0,0.03278688525,0.0,0.0,0.0,0.09836065574,0.0
1,1,0.932038835,0.3214285714,0.3928571429,0.0,0.01785714286,0.0,0.0,0.0,0.2678571429,0.0
1,1,0.9253731343,0.3913043478,0.5217391304,0.01449275362,0.0,0.0,0.0,0.0,0.07246376812,0.0
1,1,0.890625,0.5308641975,0.4197530864,0.0,0.0,0.0,0.0,0.0,0.03703703704,0.01234567901
1,1,0.9126213592,0.4655172414,0.4137931034,0.01724137931,0.01724137931,0.01724137931,0.0,0.0,0.05172413793,0.01724137931
1,1,0.9345794393,0.38,0.52,0.0,0.02,0.0,0.0,0.0,0.08,0.0
1,1,0.9253731343,0.5671641791,0.4029850746,0.0,0.01492537313,0.0,0.0,0.0,0.01492537313,0.0
1,1,0.9245283019,0.34,0.56,0.0,0.04,0.0,0.0,0.0,0.06,0.0
1,1,0.9245283019,0.320754717,0.5094339623,0.0,0.01886792453,0.0,0.0,0.0,0.1509433962,0.0
1,1,0.8805970149,0.3417721519,0.4303797468,0.1139240506,0.0,0.07594936709,0.0,0.0,0.03797468354,0.0
